Datetime,Text,Username,location
2021-02-11 07:12:32+00:00,"Jadi Orang Pertama Penerima Vaksin Covid-19 Tahap II, Rizki Ajak Warga Tidak Takut Divaksin.

Pada Vaksinasi Covid-19 tahap kedua ini, saya merasa lebih siap, dibandingkan dengan Vaksinasi tahap pertama.

#PDIPerjuangan 
#SolidBergerak https://t.co/gzkhXZuGK6",PDI_Perjuangan,Indonesia
2021-02-11 07:11:22+00:00,"https://t.co/j1O5t6drFE

Vaksinasi Covid-19, 10.591 Nakes di Kabupaten Tangerang Sudah Divaksin",Terasjabar_1,"Cimahi Tengah, Indonesia"
2021-02-11 07:03:49+00:00,"#TOPNEWS PUKUL 14.00 WIB 

Pekan Depan Vaksinasi Covid-19 kepada Pedagang Pasar dan Karyawan Mall Mulai Dilakukan

ReadMore : https://t.co/IR4tPj2XnF",986topfm,"padangpanjang, SUMBAR"
2021-02-11 07:03:27+00:00,"Polda Jawa Tengah gelar Apel kesiapan Bhabinkamtibmas dan Tenaga Kesehatan sebagai Tracer dan Vaksinasi Covid-19 di Gedung Borobudur Mapolda Jateng, Kamis (11/2/2021). https://t.co/E85Db4zptk",Humassekkudus,"Kudus, Indonesia"
2021-02-11 07:02:30+00:00,Pasien rawat inap akibat virus Corona di AS mengalami penurunan selama 25 hari berturut-turut seiring berjalannya pelaksanaan vaksinasi COVID-19. https://t.co/epg6PznCBH,detikcom,"Jakarta, Indonesia"
2021-02-11 07:00:50+00:00,"LIPI ciptakan alat penghancur jarum  suntik (APJS) generasi terbaru. Hal ini untuk menekan jumlah sampah medis berupa jarum suntik, dalam program vaksinasi Covid-19.
@jokowi  Lawan Pandemi https://t.co/PN6UMtplfu",RBonafida,
2021-02-11 07:00:45+00:00,Bupati Cianjur Vaksinasi Covid-19 ke-Dua https://t.co/izn97f8nU9 #infocianjur,infocianjur,"Cianjur, Indonesia"
2021-02-11 07:00:01+00:00,"Pengusaha mendorong vaksinasi mandiri yang bisa dibilang mengambil jatah orang lain. Vaksin COVID-19 masih terbatas sehingga mesti ada prioritas penerima.

https://t.co/y9jYqj8i68",TirtoID,Indonesia
2021-02-11 06:59:40+00:00,"Ayo jangan Takut divaksin....

KAPOLRES ASAHAN SUDAH DI VAKSIN COVID-19

Giat Pencanangan Vaksinasi covid-19 dilaksanakan Kapolres Asahan AKBP Nugroho Dwi Karyanto, SIK Bersama dengan Forkopimda di Rumah Dinas Bupati Asahan.

#sukseskanVaksinasi
#vaksinasimelawanpandemik https://t.co/tXMl8UW336",AsahanNew,
2021-02-11 06:56:44+00:00,Vaksinasi Covid-19 Perdana di Aceh https://t.co/Fbl64yhSCo,ivooxid,Jakarta
2021-02-11 06:55:02+00:00,"Kasus Harian Covid-19 di Solo Turun, Warga Diminta Tetap Patuhi Prokes: Rudy juga meminta masyarakat untuk mau melakukan vaksinasi Covid-19 jika telah diberikan kesempatan. Karena hal tersebut merupakan salah satu cara untuk meningkatkan kekebalan tubuh. https://t.co/IlJp5FDkoP",merdekadotcom,Indonesia
2021-02-11 06:51:46+00:00,"4 Skala prioritas :
#############
1.Pengendalian laju penyebaran Covid-19, 
2.Percepatan vaksinasi, 3.Memperbanyak program padat karya, 
4.Pemberian bantuan sosial bagi masyarakat terdampak pandemi.",Indria_Me,"Batununggal, Indonesia"
2021-02-11 06:51:33+00:00,Ini Pesan Jokowi ke Pemerintah Kota untuk Vaksinasi Covid-19 https://t.co/KERRKoLQtM #beritajogja #jogja #jogjaistimewa https://t.co/JvT1Cy1ScJ,Harian_Jogja,"Yogyakarta, Indonesia"
2021-02-11 06:48:05+00:00,RSUD Nganjuk Sukseskan Vaksinasi Covid-19 https://t.co/8wTiJWKLdv,jawapos,Jakarta
2021-02-11 06:47:44+00:00,"Saya membuka Munas APEKSI hari ini dengan pesan kepada seluruh pemerintah kota untuk memprioritaskan empat hal. 

Yakni, pengendalian laju penyebaran Covid-19, percepatan vaksinasi, memperbanyak program padat karya, dan pemberian bantuan sosial bagi masyarakat terdampak pandemi. https://t.co/a3TEwWf1Dj",dafaalexander2,"Kota Batam, Kepulauan Riau"
2021-02-11 06:47:25+00:00,Jokowi: Pekan Depan Mulai Vaksinasi Covid-19 untuk Petugas Pelayanan Publik https://t.co/9T6g9bYkJw,idtodayco,Indonesia
2021-02-11 06:46:40+00:00,"https://t.co/6Y5AdNJns1

HPN 2021, Wali Kota Bekasi Bicara Perkembangan Program Vaksinasi Covid-19

#Bekasi",Terasjabar_1,"Cimahi Tengah, Indonesia"
2021-02-11 06:43:11+00:00,Plt Bupati Cianjur Jalani Vaksinasi Covid-19 Tahap Kedua https://t.co/e1y15h2cFw,redaksidara,
2021-02-11 06:43:05+00:00,"Kegiatan Vaksinasi Covid 19 Sinovac tahap ke  dua  untuk Tenaga Kesehatan dan Tenaga Penunjang Puskesmas Manisrenggo, Kec. Manisrenggo,  Kab.klaten

Ijin dilaporkan, Pada hari Kamis tanggal 11 Februari 2021 dimulai pukul  10.00 https://t.co/c3qCaKqvD0",PolsekManisren6,
2021-02-11 06:39:49+00:00,"Kamis, 11 Februari 2021 di RS ASSALAM  Gemolong Kopda Agung Leksono Babinsa Kel.Ngembatpadas melaksanakan Monitoring Vaksinasi Covid-19 terhadap Nakes tahap kedua  sebanyak 65 orang, sebagai penanggungjawab dr. Anisa. https://t.co/NLaj1faE1c",Kodim_Sragen,
2021-02-11 06:39:11+00:00,"Saya membuka Munas APEKSI hari ini dengan pesan kepada seluruh pemerintah kota untuk memprioritaskan empat hal. 

Yakni, pengendalian laju penyebaran Covid-19, percepatan vaksinasi, memperbanyak program padat karya, dan pemberian bantuan sosial bagi masyarakat terdampak pandemi. https://t.co/nwiHlK9XHa",jokowi,Jakarta
2021-02-11 06:38:32+00:00,Jokowi Perintahkan Vaksinasi Covid-19 Dilaksanakan Secara Klaster https://t.co/rEu9yhT3Wm,Bisniscom,"Jakarta, Indonesia"
2021-02-11 06:36:57+00:00,Polda Kalteng Kerahkan Personel Sukseskan Vaksinasi Covid-19 https://t.co/8R6th4DR94,infoKALTENG,-2.18224 113.88535
2021-02-11 06:36:54+00:00,Pencanangan Vaksinasi Covid-19 Kabupaten Asahan https://t.co/YSB3uW28FO,GardaberitaC,"Siak, Indonesia"
2021-02-11 06:36:45+00:00,"##BeritaSampit
Polda Kalteng Kerahkan Personel Sukseskan Vaksinasi Covid-19 https://t.co/sKHTWAOSkh PALANGKA RAYA - Polda Kalteng menggelar pelaksanaan apel kesiapan di Lapangan Barigas Polda Kalteng d... https://t.co/wtpVgOltc2",beritasampit_id,"Kalimantan Tengah, Indonesia"
2021-02-11 06:35:58+00:00,"@kabedkap Lockdown itu Bukan Solusi yang tepat, tidak sedikit negara gagal meski melakukan Lockdown. Pemerintah indonesia peduli,  Program Vaksinasi itu untuk merangsang antibody agar terhindar dari gejala berat covid, jadi kita tetap bisa beraktifitas normal dengan terapkan 3M+3T. https://t.co/7aFzC036ME",AhmadNababan3,
2021-02-11 06:34:24+00:00,Presiden Inginkan Vaksinasi COVID-19 Direncanakan Dengan Detail https://t.co/kAZPileJ7c,ivooxid,Jakarta
2021-02-11 06:33:42+00:00,"https://t.co/7dge2a9wM2

Program Vaksinasi Covid-19 Dosis Dua Digeber, Bupati Anas Sebut Tak Ada Efek Samping",Terasjabar_1,"Cimahi Tengah, Indonesia"
2021-02-11 06:33:00+00:00,"Meskipun mengaku bersyukur diperbolehkannya menjalani vaksinasi Covid-19, sejumlah lansia masih menaruh keraguan. Mereka khawatir, ada efek samping setelah vaksinasi.

#CNNIDNewsHour 
https://t.co/ns6OyEyJew https://t.co/xv6tiSBXP3",CNNIDdaily,Indonesia
2021-02-11 06:32:46+00:00,"Kelompok lansia menjadi kelompok yang rawan terhadap virus COVID-19. Hal ini disebabkan karena daya imun lansia semakin menurun, Pemerintah tanggap dan lansia menjadi prioritas vaksinasi nasional. LIPI: cara terbaik melawan virus lansia perlu vaksinasi. https://t.co/h3ZBNVQmrM",Sirambutmerah_,
2021-02-11 06:32:21+00:00,"Kelompok lansia menjadi kelompok yang rawan terhadap virus COVID-19. Hal ini disebabkan karena daya imun lansia semakin menurun, Pemerintah tanggap dan lansia menjadi prioritas vaksinasi nasional. LIPI: cara terbaik melawan virus lansia perlu vaksinasi. https://t.co/cO7kvnUiYe",Mockingjacks_,
2021-02-11 06:27:59+00:00,"Polda Jawa Tengah gelar Apel kesiapan Bhabinkamtibmas dan Tenaga Kesehatan sebagai Tracer dan Vaksinasi Covid-19 di Gedung Borobudur Mapolda Jateng, Kamis (11/2/2021).

Apel tersebut dipimpin Kapolda Jateng Irjen Pol Drs. Ahmad Luthfi, diikuti Tenaga Kesehatan Polri Polda Jateng. https://t.co/8otyBcCFnf",Polsekundaanba1,
2021-02-11 06:22:18+00:00,Kriteria Lansia Layak Vaksinasi Covid-19 Sesuai Kuesioner https://t.co/gFTXmXM4d4,CNNIndonesia,
2021-02-11 06:16:58+00:00,"vaksin sejatinya ‘alat’ buat melindungi tubuh dari penyakit tertentu, Tujuan terbesar vaksinasi Covid-19 ialah menciptakan herd immunity atau kekebalan kelompok di populasi masyarakat Indonesia.

#AyoVaksinagarkebal
#Vaksinuntukindonesiasehat🇮🇩 https://t.co/vJuGYk9roB",rocovanhouten,
2021-02-11 06:16:47+00:00,"Polda Jawa Tengah gelar Apel kesiapan Bhabinkamtibmas dan Tenaga Kesehatan sebagai Tracer dan Vaksinasi Covid-19 di Gedung Borobudur Mapolda Jateng, Kamis (11/2/2021). https://t.co/YDSzvpjx7d",HumasJekulo,Jeku
2021-02-11 06:13:16+00:00,"Pemantauan hasil vaksinasi yang akurat dan real time adalah kunci keberhasilan pengendalian pandemi dan pemulihan ekonomi yang berkelanjutan. Vaksinasi massal adalah sebuah komponen penting dalam perjuangan melawan COVID-19,"" https://t.co/fEdddCujqy",2Mikeadamhalik,Indonesia
2021-02-11 06:12:04+00:00,Vaksinasi COVID-19 sebelum diberikan ke warga asing akan terlebih dulu diberikan ke warga Malaysia. #kumparanNews https://t.co/7xn1YKRw44,kumparan,
2021-02-11 06:11:04+00:00,"PELAKSANAAN PAM  VAKSINASI DI KECAMATAN BIRU-BIRU POLSEKBIRU-BIRU POLRESTA DELISERDANG

Personel Polsek Biru-Biru Polresta Deli Serdang yang  melaksanakan piket pada hari ini melaksanakan Pengamanan terhadap Vaksin Sinovac Covid 19 yang disimpan di Puskesmas Biru-Biru. https://t.co/atmpm58TnT",polsekbiru,
2021-02-11 06:07:37+00:00,"Polda Jawa Tengah gelar Apel kesiapan Bhabinkamtibmas dan Tenaga Kesehatan sebagai Tracer dan Vaksinasi Covid-19 di Gedung Borobudur Mapolda Jateng, Kamis (11/2/2021). https://t.co/zqarjJ1Os9",dawe_real,
2021-02-11 06:07:19+00:00,"Presiden Joko Wododo meminta program vaksinasi Covid-19 tepat sasaran dan sesuai target penerima. https://t.co/pNnksajNRO

#BeritaSonora via @kompascom",SonoraFM92,"Jakarta Barat, DKI Jakarta"
2021-02-11 06:06:34+00:00,Presiden Joko Wododo meminta program vaksinasi Covid-19 tepat sasaran dan sesuai target penerima. https://t.co/74hEL8s4VP,kompascom,Jakarta
2021-02-11 06:05:03+00:00,FX Rudy Awali Vaksinasi Covid-19 Kelompok Lansia di Surakarta https://t.co/gV9UcXMUwK https://t.co/zAQ2dRphRr,AhmadNorMaulana,"Jakarta Utara, DKI Jakarta"
2021-02-11 06:03:22+00:00,"#TemanPemilih Pesawaran

Komisi Pemilihan Umum Kabupaten Pesawaran mendukung Program Nasional Vaksinasi Covid-19

Tetap disiplin 3M, Mencuci Tangan - Memakai Masker - Menjaga Jarak
 
#KPUPesawaran 
#vaksìncovid19 https://t.co/tYXGitiyOO",pesawaran_kpu,"Gedung Tataan, Indonesia"
2021-02-11 05:59:03+00:00,".
DATA PEMILIH UNTUK MENDUKUNG PROGRAM NASIONAL VAKSINASI COVID-19.

#KPUMelayani
#kpukabupatenciamis 
#ppidkpukabupatenciamis 
#rppkpukabupatenciamis 
#jdihkpukabupatenciamis 
#GaluhMilihJurdil
#thankyoufollowers https://t.co/sckxWP6cyc",kpu_ciamis,"Ciamis, Indonesia"
2021-02-11 05:57:31+00:00,"FX Rudy Awali Vaksinasi Covid-19 Kelompok Lansia di Surakarta: Siti Wahyuningsih menambahkan, untuk nakes lansia diprioritaskan yang berusia 60-70 tahun. Untuk yang di atas 70 tahun, menurutnya, diperlukan kajian terlebih dulu, sesuai rekomendasi dari https://t.co/pOtpwsDZkx",merdekadotcom,Indonesia
2021-02-11 05:57:01+00:00,"Jokowi: Vaksinasi Covid-19 Dilakukan Berdasarkan Klaster, Bukan Per Orang https://t.co/2lyzLM8Nsq",liputan6dotcom,INDONESIA
2021-02-11 05:56:51+00:00,"Sedih, Vaksinasi Covid-19 RI Kalah Jauh dengan India &amp; Brasil https://t.co/AJiOvJTD7Z",WinHtbat3,Indonesia
2021-02-11 05:53:25+00:00,Bhabinkamtibmas Desa Tepus Wetan AIPDA Hendy Nugroho menghadiri kegiatan Sosialisasi Vaksinasi Covid -19 dari UPT Puskesmas Wirun Kec. Kutoarjo. Kamis 11/02/2021 https://t.co/Ii4dDf9M7M,PropamsekKta,
2021-02-11 05:52:32+00:00,"Tenaga Kesehatan (Nakes) di Kabupaten Lamongan, Jawa Timur yang belum menerima Vaksin Covid-19 akan mendapatkan giliran pada pelaksanaan vaksinasi tahap kedua. https://t.co/up16h6wdXP #timesindonesia #ketahananinformasi #indonesiabangkit",timescoid,Wisma Mas Isman Jakarta
2021-02-11 05:52:21+00:00,"Divisi Perencanaan, Data dan Informasi KPU Kabupaten Tasikmalaya mengikuti Rakor Penyiapan Data Pemilih untuk program Vaksinasi Covid-19 di Jawa Barat secara Virtual. Kamis, (11/02/2021)

#KPUmelayani https://t.co/Wk5Qnxmad2",kpukabtasik,"Singaparna, Indonesia"
2021-02-11 05:51:05+00:00,".
DATA PEMILIH UNTUK MENDUKUNG PROGRAM NASIONAL VAKSINASI COVID-19.

#KPUMelayani
#kpukabupatenciamis 
#ppidkpukabupatenciamis 
#rppkpukabupatenciamis 
#jdihkpukabupatenciamis 
#GaluhMilihJurdil
#thankyoufollowers https://t.co/owwh7TnKcJ",kpu_ciamis,"Ciamis, Indonesia"
2021-02-11 05:50:54+00:00,".
DATA PEMILIH UNTUK MENDUKUNG PROGRAM NASIONAL VAKSINASI COVID-19.

#KPUMelayani
#kpukabupatenciamis 
#ppidkpukabupatenciamis 
#rppkpukabupatenciamis 
#jdihkpukabupatenciamis 
#GaluhMilihJurdil
#thankyoufollowers https://t.co/tHFPhUZCrh",kpu_ciamis,"Ciamis, Indonesia"
2021-02-11 05:50:10+00:00,"Vaksinasi Covid-19 untuk Pelayan Publik Dimulai Pekan Depan, Termasuk Pedagang di Pasar

https://t.co/feDZneAYoM

Download aplikasi Tribunnews untuk update berita terbaru

Dapatkan untuk Android: https://t.co/AEVHDGdHUB",wartakotalive,Jalan Palmerah Barat 33-37 Jkt
2021-02-11 05:48:41+00:00,"Kapolsek Panai Tengah AKP RUSDI KOTO, SH bersama Camat Panai Tengah  AMAR HASBI LOLOTAN,Waka Polsek Panai Tengah.Kanit Provost  dan Personil Bhabinkamtibmas  mlaksanakan giat monitor dn pengawasan penyuntikan Vaksinasi SINOVAK COVID 19 kpada Petugas kesehatan https://t.co/a1mGiEqHOR",polsekpaten,
2021-02-11 05:43:29+00:00,"Ada yang meragui tempoh masa penghasilan dan pengeluaran vaksin COVID-19. Inilah sebab mengapa vaksin COVID-19 mampu dihasilkan dalam masa yang lebih singkat berbanding vaksin yang lain.

Muat turun aplikasi MySejahtera untuk info pendaftaran vaksinasi: https://t.co/AJweJG5bMc https://t.co/D7smW3cPrV",MOTMalaysia,Putrajaya
2021-02-11 05:42:23+00:00,"Bhabinkamtibmas Ujung Tombak Polri Sebagai Tracer dan Vaksinasi Covid-19, Polres Melawi Gelar Apel Kesiapan https://t.co/oBiSvZPkXE",RESMELAWI07,Polres Melawi
2021-02-11 05:42:11+00:00,"Presiden Joko Widodo ingin vaksinasi COVID-19 dilaksanakan per klaster untuk mempercepat terciptanya kekebalan komunal.

https://t.co/G83WIDM35x",antaranews,NKRI
2021-02-11 05:41:03+00:00,Ketua TP PKK Selayar Ikuti Sosialisasi Vaksinasi Covid-19 Secara Virtual https://t.co/yKwcJQIZjy https://t.co/WOaQUINBkW,PanritaNews,Sulawesi Selatan - Indonesia
2021-02-11 05:40:09+00:00,"Selain petugas pelayanan publik, Jokowi mengingatkan, vaksinasi Covid-19 juga dimulai untuk masyarakat dengan risiko tinggi. https://t.co/aAJJnjL5R5

#BeritaSonora via @kompascom",SonoraFM92,"Jakarta Barat, DKI Jakarta"
2021-02-11 05:39:27+00:00,Presiden Jokowi ingin vaksinasi COVID-19 dilaksanakan per klaster - ANTARA News Jawa Barat https://t.co/O3ofsjLzP4,Antara_Jabar,Indonesia
2021-02-11 05:38:37+00:00,Presiden: Laksanakan Vaksinasi Covid-19 Lewat Klaster https://t.co/DsDkNKvHWQ,HukumBisnisNet,"DKI Jakarta, Indonesia"
2021-02-11 05:36:05+00:00,LIPI : lansia perlu vaksinasi memperkuat imun lawan Covid-19 https://t.co/Z7Jsq8f8fM,barisanguruhsu1,dimana mana hatiku senang
2021-02-11 05:35:58+00:00,"Bhabinkamtibmas Ujung Tombak Polri Sebagai Tracer dan Vaksinasi Covid-19, Polres Melawi Gelar Apel Kesiapan https://t.co/vKiCbZVWSA",RESMELAWI07,Polres Melawi
2021-02-11 05:35:33+00:00,"Selain petugas pelayanan publik, Jokowi mengingatkan, vaksinasi Covid-19 juga dimulai untuk masyarakat dengan risiko tinggi. https://t.co/aFmCGtwHdW",kompascom,Jakarta
2021-02-11 05:33:33+00:00,"Sukses Laksanakan Vasksinasi Tahap I, Bupati bersama Forkopimda Asahan Gelar Pencanangan Vaksinasi Covid-19 Tahap II https://t.co/PEBaX9FVNP https://t.co/v8YOvpHXpz",sukabumiNewsnet,Kota Sukabumi
2021-02-11 05:28:28+00:00,"Hal ini dilakukan agar kualitas vaksin terjamin mutunya sampai ke penerimanya.

Dukung program vaksinasi COVID-19 dengan tetap menjalankan 3M secara disiplin dan siap divaksinasi saat giliran kita tiba.

#KPCPEN",lawancovid19_id,Indonesia
2021-02-11 05:26:27+00:00,"Vaksinasi Covid utk lansia juga akan dilakukan, siap2 nggih mbah. @SatyaJogja_ @ary_moto https://t.co/oN1toK79qa",AgustinaDhena,"Kebumen, Indonesia"
2021-02-11 05:24:45+00:00,"Sebagai kelompok rentan kematian karena covid, lansia perlu vaksinasi untuk perkuat imun.

#IndonesiaMaju #Jokowi #NusantaraMaju https://t.co/2OG6zt3fLh",IndonesiaRahayu,
2021-02-11 05:23:35+00:00,"Realisasi Vaksinasi Covid-19 di Belitung Capai 69,2% https://t.co/4qU3JiAjMi https://t.co/hpt7QyQu5g",Beritasatu,Jakarta
2021-02-11 05:20:24+00:00,"Menteri BUMN Erick Thohir mendorong Bio Farma untuk meningkatkan kemampuan kapasitas produksi, pengamanan cold chain, dan distribusi untuk mendukung program vaksinasi Covid-19.
Bio Farma sdh meningkatkan kapasitas produksi dari 100 juta dosis menjadi 250 juta dosis tiap tahunnya https://t.co/RusleoyGSf",triwul82,lokalisasi kelas teri
2021-02-11 05:19:59+00:00,"Pemerintah Inggris meminta warganya menganggap vaksinasi Covid-19 seperti halnya vaksin flu, yang akan diberikan rutin tiap tahun terutama pada mereka yang rentan.

https://t.co/fNZsgIWQ02",KATADATAcoid,Jakarta
2021-02-11 05:17:32+00:00,Vaksinasi Covid-19: Bagaimana pastikan penerima di tahap pertama benar-benar tenaga kesehatan? https://t.co/kwVWojn2ta https://t.co/keuem3l9go,tossfmbandaaceh,Banda Aceh
2021-02-11 05:16:35+00:00,"#RilisSehat 

Pekan Vaksinasi COVID-19 sebagai Akselerasi Pencapaian Target Vaksin di Sumut @KemenkesRI 

https://t.co/KFedKBSOsZ https://t.co/UVckkbU6S5",KemenkesRI,"Jakarta, Indonesia"
2021-02-11 05:13:14+00:00,"Polda Banten sosialisasi surat edaran Menteri Kesehatan Republik Indonesia tanggal 9 februari mengenai percepatan program vaksinasi Covid-19

https://t.co/VP4ZLwC8Qk",presisinews,
2021-02-11 05:10:00+00:00,Kamboja mulai kampanye vaksinasi COVID-19 dengan vaksin dari Tiongkok https://t.co/gB6Tg75Ls9 https://t.co/sxQvwNRhOT,XHIndonesia,Jakarta Capital Region
2021-02-11 05:07:02+00:00,Jokowi Sebut Pedagang Pasar dan Karyawan Mal Bisa Didahulukan Ikut Vaksinasi Covid-19 https://t.co/WuCUYDCE2D,liputan6dotcom,INDONESIA
2021-02-11 05:05:32+00:00,"Jokowi: Vaksin Covid Direbutkan 215 Negara, Kita Sudah Dapat Komitmen 426 Juta Dosis: Dia membeberkan saat ini Indonesia sudah mendapatkan komitmen 426 juta dosis vaksin. Tidak hanya itu baru 42 negara yang sudah melakukan vaksinasi. https://t.co/Io8JNCeuuy",merdekadotcom,Indonesia
2021-02-11 05:03:14+00:00,"@reskrimsusjtg @jorosima1 Mencegah jauh lebih baik daripada mengobati, termasuk dlm hal menekan angka penyebaran virus COVID-19 meskipun saat ini program vaksinasi sedang digalakkan. #AyoTaatiPPKM",syamsul1880,
2021-02-11 05:02:53+00:00,"Untuk memperkuat sistem imun tubuh, LIPI mengatakan lansia memerlukan vaksinasi untuk melawan virus Corona penyebab Covid-19. @jokowi #IndonesiaMaju https://t.co/LpdeNwyPox",sing_ayudewe,
2021-02-11 05:01:49+00:00,"@blogdokter Dok mau tanya, orang yg sudah vaksin covid lalu 18 hari setelahnya dilakukan swab untuk tes pcr dan hasil positif apakah materi genetik yg terbaca tsb berasal dari vaksinasi? Terima kasih",yudanthoanymore,
2021-02-11 05:01:23+00:00,"Pemerintah Kota Bengkulu melalui Dinas Kesehatan melaksanakan Vaksinasi Massal Covid-19 di Kota Bengkulu untuk Tenaga Kesehatan, di halaman Poltekkes Kemenkes Bengkulu, Kamis (11/02/21). https://t.co/LJ9uftyfQ2",humaspemkotbkl,"Bengkulu, Indonesia"
2021-02-11 05:00:32+00:00,FOTO: Polri Turunkan 13.500 Tenaga Kesehatan Bantu Vaksinasi Covid-19 https://t.co/A2igcQd32B,liputan6dotcom,INDONESIA
2021-02-11 04:59:32+00:00,Vaksinasi upaya untuk menekan angka penularan Covid-19 https://t.co/4hX91pgsE6,Cahaya39710020,"Bulungan, Kalimantan Utara"
2021-02-11 04:59:02+00:00,20 Juta Pekerja Bisa Daftar Vaksinasi Covid-19 di Kadin https://t.co/0WQjdpdxLv,AhmadNorMaulana,"Jakarta Utara, DKI Jakarta"
2021-02-11 04:56:36+00:00,"Vaksinasi Covid-19 Dosis Dua Digeber, Bupati Anas Sebut Tak Ada Efek Samping https://t.co/72uDcM1b8o https://t.co/JuhKgbeCBw",AhmadNorMaulana,"Jakarta Utara, DKI Jakarta"
2021-02-11 04:55:19+00:00,"@reskrimsusjtg @jorosima1 Mencegah jauh lebih baik daripada mengobati, termasuk dlm hal menekan angka penyebaran virus COVID-19 meskipun saat ini program vaksinasi sedang digalakkan. #AyoTaatiPPKM",Bem97634622,
2021-02-11 04:54:03+00:00,Komorbid Jadi Kendala Vaksinasi Covid-19 untuk Nakes di Palu https://t.co/Z2KLpCu08Y https://t.co/rdGcCmTZbp,abdeemari,Palu - Sulteng
2021-02-11 04:53:41+00:00,acehkini: RT @kumparan: RSUDZA Banda Aceh kini melaksanakan vaksinasi COVID-19 rata-rata 500 orang tenaga kesehatan setiap harinya. Berikut potretnya. #publisherstory https://t.co/xiO96mZcLc,iamgepe,Banda Aceh
2021-02-11 04:50:00+00:00,"Thailand akan menggunakan vaksin COVID-19 Sinovac asal Tiongkok untuk memulai program vaksinasi nasionalnya, yang bertujuan guna menyuntikan sekitar dua pertiga dari jumlah orang yang memenuhi syarat di negara itu, demikian menurut laporan media https://t.co/baanQ6RTej https://t.co/CeMUPo9q1l",XHIndonesia,Jakarta Capital Region
2021-02-11 04:47:10+00:00,"Babinsa Koramil 1421-09/Lk.Kalmas Dampingi Pemerintah Mecamatan melaksanakan  Vaksinasi  Covid 19 Kepada tenaga kesehatan  Puskesmas Lk.kalmas Pada hari Rabu,10 Februari 2021 pukul  09. 00.wita. Bertempat di  Puskemas .jln  Pendidikan No.8  Lk. kalmas Kab.pangkep https://t.co/28y2wWvV8G",kodim1421pangk2,"Pangkajene Kepulauan, Sulawesi"
2021-02-11 04:47:06+00:00,"Ada perbedaan kemasan vaksin yang digunakan di program vaksinasi perdana di Indonesia dengan yang akan diproduksi Bio Farma. 
Kemasan vaksin COVID-19 kali ini akan diberi nama COVID-19 Vaccine. Ini memiliki kemasan yg berbeda dengan sebelumnya yaitu CoronaVac
@KemenkesRI https://t.co/X5h2vUybro",triwul82,lokalisasi kelas teri
2021-02-11 04:46:00+00:00,Lansia perlu vaksinasi memperkuat kekebalan tubuh lawan COVID-19 https://t.co/bA8stvPs6W,Ahmad_hendars,"Bogor, Jawa Barat"
2021-02-11 04:44:05+00:00,"Untuk mendukung percepatan pelaksanaan vaksinasi, Kapolres mengimbau warga masyarakat Bojonegoro agar jangan takut dan ragu untuk divaksin karena vaksin COVID-19 aman dan halal. #publisherstory https://t.co/yuqrvGbpc7",kumparan,
2021-02-11 04:42:04+00:00,"@reskrimsusjtg @jorosima1 Mencegah jauh lebih baik daripada mengobati, termasuk dlm hal menekan angka penyebaran virus COVID-19 meskipun saat ini program vaksinasi sedang digalakkan. #AyoTaatiPPKM",wahyudisb3,
2021-02-11 04:38:35+00:00,Polda Banten Sosialisasikan Edaran Menkes Terkait Percepatan Vaksinasi Covid-19 https://t.co/iT2IieKOdh,penapolitika,Indonesia
2021-02-11 04:36:13+00:00,"Menkes Budi Gunadi Sadikin  menyatakan akan ada anggaran tambahan untuk penanganan dan pemulihan pandemi Covid-19 di tahun 2021.
Rencana tambahan anggaran Rp 132 triliun yg diajukan @KemenkesRI bakal digunakan untuk vaksinasi Covid-19, perawatan pasien hingga penguatan 3T . https://t.co/yoQaCU67kb",triwul82,lokalisasi kelas teri
2021-02-11 04:35:33+00:00,Polri Kerahkan 13.500 Tenaga Kesehatan Bantu Vaksinasi Covid-19 https://t.co/zkGRKe5xeC,liputan6dotcom,INDONESIA
2021-02-11 04:34:58+00:00,"@reskrimsusjtg @jorosima1 Mencegah jauh lebih baik daripada mengobati, termasuk dlm hal menekan angka penyebaran virus COVID-19 meskipun saat ini program vaksinasi sedang digalakkan. #AyoTaatiPPKM",robby_diatmika,indonesia
2021-02-11 04:31:06+00:00,".
DATA PEMILIH UNTUK MENDUKUNG PROGRAM NASIONAL VAKSINASI COVID-19.

#KPUMelayani
#kpukabupatenciamis 
#ppidkpukabupatenciamis 
#rppkpukabupatenciamis 
#jdihkpukabupatenciamis 
#GaluhMilihJurdil
#thankyoufollowers https://t.co/J4uxvRdhxZ",kpu_ciamis,"Ciamis, Indonesia"
2021-02-11 04:30:51+00:00,LIPI : lansia perlu vaksinasi memperkuat imun lawan Covid-19 https://t.co/Xetbp0TXke,doa_ibuku1927,
2021-02-11 04:30:00+00:00,"@reskrimsusjtg @jorosima1 Mencegah jauh lebih baik daripada mengobati, termasuk dlm hal menekan angka penyebaran virus COVID-19 meskipun saat ini program vaksinasi sedang digalakkan. #AyoTaatiPPKM",prabowo_endro,ID
2021-02-11 04:28:40+00:00,Jokowi: Pedagang Pasar bisa Jadi Sasaran Vaksinasi Covid-19 Berikutnya https://t.co/pDC0S2mrwg,jawapos,Jakarta
